client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_ka_41972897.mp3	66f6673e8f6ef2a8f3cd2e2876abccac2c472a8f1cc0b57591ddcb7e626975ff	ევროპის მობილური კავშირის მთავარი ოპერატორების სია მოცემულია ქვემოთ.		0	0	teens	female_feminine			ka	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_ka_41972898.mp3	6750c96c93035f5832b1c1211e0aa67f8f3c6d7f0ea88561caeea110b2f42867	საუნდტრეკის პირველ ნახევარში შეტანილია რამდენიმე სტანდარტული ფორმატის სიმღერა.		0	0	teens	female_feminine			ka	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_ka_41973068.mp3	671e0c67fc007dec13b4c051516b31266b1931f59d3661bd31e096b2fc572122	მარმარისი შემდგომში შევიდა ბიზანტიის იმპერიის შემადგენლობაში.		0	0	teens	female_feminine			ka	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_ka_41973069.mp3	66230e306b7613888abe440582e9d5f4cbd76f84582ec78e6a05b93c0f197eaf	ხუროთმოძღვრული ძეგლებიდან აღსანიშნავია: აძვისთავის წმინდა გიორგის ეკლესია, აძვისთავის ზურგიანი კოშკი.		0	0	teens	female_feminine			ka	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_ka_41973070.mp3	b48d31509d0ea58a1eeefdc5fb80f9ec1b68cbcafe68a8c4557c1a62f6f8717a	მეცნიერებს და მკვლევარებს კვლევის ხელსაწყოები სჭირდებათ რადგან ჩვენამდე სწორი ინფორმაცია მოიტანონ	general	0	0	teens	female_feminine			ka	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_ka_41973071.mp3	a6cfdd35da0cfb6767a294ade2e8406fb10f407ccad65a99bac31fddd130bb97	შენც შეგეძლო, ქალაქის სახელოვნებო სცენა დაგეპყრო.	general	0	0	teens	female_feminine			ka	
83ec5d2f577585c4edd57fee72222b7f642fb2bd4e476f3ef4ceeb39b489473aa1c9b24e5d1e4775dbcf4ce7905e4c12f2d43ff2a2c66d456acd9adaf497c5b3	common_voice_ka_41973072.mp3	66ec112a64e3cd6fe33f808fa0dd2056dbbe6242cb601781e526f3dd7a7d7471	ზოგიერთი პერსონაჟის არსებობა აუცილებელი იყო.		0	0	teens	female_feminine			ka	
d71f32deecc975525bae0f5dc9e2fc73d1543ebc505d811304794db84a8736fe10edb9cd58b3e06633e45c694496d5faeb1f047cb2174f04ce3d8a2434dcc14f	common_voice_ka_42040489.mp3	4547727586f8492d000b32a2b0bcc083e13e2f5f2eb8db072e5a3e0515e7bb06	ერთი		0	0					ka	Benchmark
d71f32deecc975525bae0f5dc9e2fc73d1543ebc505d811304794db84a8736fe10edb9cd58b3e06633e45c694496d5faeb1f047cb2174f04ce3d8a2434dcc14f	common_voice_ka_42040490.mp3	cab54a5f39633ab43a24718a5fe76b064a7de895227e65c1e594b323e4fa32d4	ნული		0	0					ka	Benchmark
d71f32deecc975525bae0f5dc9e2fc73d1543ebc505d811304794db84a8736fe10edb9cd58b3e06633e45c694496d5faeb1f047cb2174f04ce3d8a2434dcc14f	common_voice_ka_42040491.mp3	1e32588a20a8a7d76d7bfe720b3913459f793501417c8880be410211e25ffef8	ორი		0	0					ka	Benchmark
d71f32deecc975525bae0f5dc9e2fc73d1543ebc505d811304794db84a8736fe10edb9cd58b3e06633e45c694496d5faeb1f047cb2174f04ce3d8a2434dcc14f	common_voice_ka_42040492.mp3	aca58b14def1f1b7c395358304e2874601add78d7f71b7ebf6a4d420c85d0886	არა		0	0					ka	Benchmark
d71f32deecc975525bae0f5dc9e2fc73d1543ebc505d811304794db84a8736fe10edb9cd58b3e06633e45c694496d5faeb1f047cb2174f04ce3d8a2434dcc14f	common_voice_ka_42040493.mp3	d803b30252a24e6cfdf6db2e21c8ffa32513e91dfedfd5c99fc217aa530f2c81	რვა		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113722.mp3	7dbf3826fa86861bbf58bc518d02268ece5c2d5f45e70ea13d7880df492ac3e2	ხუთი		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113723.mp3	bafd74e27221af1c1aa4e1138dca90161fadfb04b1382d4153d1fa3289fd7fdb	ექვსი		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113725.mp3	2c339b92281238d0d14cdf1439a017971107f4fbe0ce1a878a909efa8cc2de63	შვიდი		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113727.mp3	0cd31817bb838e67df39b65430a4e90fad5de564de1aeecb89cc21650d9696c8	ცხრა		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113728.mp3	cab54a5f39633ab43a24718a5fe76b064a7de895227e65c1e594b323e4fa32d4	ნული		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113730.mp3	aca58b14def1f1b7c395358304e2874601add78d7f71b7ebf6a4d420c85d0886	არა		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113731.mp3	648eb088f49f235c140748f6e666f6f1b0eeeeb993b252b6212b7a09a6d2027f	დიახ		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113732.mp3	d803b30252a24e6cfdf6db2e21c8ffa32513e91dfedfd5c99fc217aa530f2c81	რვა		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113733.mp3	4547727586f8492d000b32a2b0bcc083e13e2f5f2eb8db072e5a3e0515e7bb06	ერთი		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113734.mp3	14b939ad519d4c77eda7bc051c3028dc5e5fd911e2f49ea6a3b698fb79127ee6	სამი		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113750.mp3	ac778fa2ae170599d041b9f0791ec7ed5f3b3959a476820f6852e7aef79ca731	ოთხი		0	0					ka	Benchmark
2c593c65042e6411698ad63318801192b8bc2f814722923a8cc6b3587e768c610d41f3d9584b6ed7b9e7ae823f8109a73a5d4b5bce5947e7b2c7813ca41e263f	common_voice_ka_42113751.mp3	1e32588a20a8a7d76d7bfe720b3913459f793501417c8880be410211e25ffef8	ორი		0	0					ka	Benchmark
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113752.mp3	63d64fa6e971fe29e51f4d843574a811428aeecfa49b902a3cafe75d083113ef	დანიშნულების ადგილზე ჩავიდა იმ დღეს, როდესაც აღინიშნებოდა მაცხოვრის ხელთუქმნელი ხატის დღესასწაული.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113753.mp3	66ca1811e42759d9e59515d7b827c921f6f610c8f9f25202303846127623e618	იკვებება წვრილი თევზებით.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113754.mp3	ea7f79015430fec7f962834e9a87f745a80bf409f94eea5060685ff7d0111b86	კვლევებმა აჩვენა, რომ სასწავლო დღის შემდეგ აქტივისტური საქმიანობა მოსწავლეებში მენტალურ პრობლემებს, დეპრესიას იწვევს.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113764.mp3	659803b6a7fee7900514b3cc91b2ec406e4096cdf7971a782ef1052ee8aa8fc3	გამოვლინდა მრავალი წარწერა.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113765.mp3	e1affb6c3d679bed67cd28e815eec04ae29f7cd1fcd8214f0ab88c4120bf36b8	აცხადებს სახლ-მუზეუმის კურატორი.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113766.mp3	66343037672b97c307d759efdfaf1111ece959a80be983c7b7cda94c744614ff	ფორმატს ეწოდება გვიანი საღამოს სატელევიზიო გადაცემის ფორმატი.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113767.mp3	f41a9564c2c9932024258f843b40203a2c59de57348948b47ff0cb7570dcae89	საკმარისია ერთი კონცერტი ნახო ცოცხალი შესრულებით, რომ იმ წამსვე მისი ტყვე ხდები.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113768.mp3	e664c18db886eb1893e9bc438d52ad9f229d5d01434ac40d25e0032ea134f251	ეს ოთხია.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113774.mp3	02da6d7fa7aca5c4dbe03d1c8cfd6ecf925b29efede433c5a31992820d617ad0	ყველაზე მაგარი ვარ.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113775.mp3	0d57715aeeb93da1b175b28e3e21b52af2fac5ff929789cdecced96b552d3fe1	მე გუშინ სკოლაში ვიყავი.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113776.mp3	dfbc912fb2ac02b12204ec3e1848474181d8c127f05a42b0c53196807d72eba5	ესე იგი, გვექნება შვიდი ცალი ათეული.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113777.mp3	662035a43b8f14457ae0b4e7be360c1664aa786f176851d9b394f478086d8983	გადმოვწეროთ. ეს იქნება ერთი ასეული დამატებული ზედა ორ ასეულს.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113778.mp3	6608ba03708d8c1287c5dc77e75c24e46dfc011b26c6b99585a64b944bbf7599	ნახევარწრიული აფსიდის ღერძზე თაღოვანი სარკმელია, რომლის ორივე მხარეს თითო ნიშია.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113795.mp3	ffcf1e189bd21d7a86688848c536a3f3c8fbf5514f0d7a5768d49d29974fd9df	და საბოლოოდ გამოვიდა სამას თოთხმეტი.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113796.mp3	e519c3b2ebaaaa7ec34a25e2b2e68755af9c70c5dd1d5a73c9ed51811f1eb627	წლევანდელ სარეკლამო აბრებს კი კომპოზიტორი, პიანისტი და მრავალი მუსიკალური კომპოზიციის არანჟირების ავტორი ამშვენებს.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113797.mp3	659d359b615ffde642839a3a5fbbfbf3dda02496a60fc640c7416fb424ce40fb	მან იხილა სიბრძნით გაბრწყინებული მიტროფანეს წმიდა ცხოვრებაც და თან წაიყვანა იგი რომში.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113799.mp3	4f452629981a95a4fe4eea4de8b6c9e2861fdce54ced35e195bd26ec853268c7	ადამიანები ყველაზე ხშირად სირცხვილის გრძნობას გრძნობენ		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113801.mp3	ec72ced716a0765f59ebfc8b299fcd5b3b6b89d0112863d1d1b228132deeb562	პიველივე დღეს ცხრაასი ათასი ასლი გაიყიდა.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113815.mp3	7ac87415ef311ef889627ee11f4890b0ab6a2abd87a191538fe0fb67e91c0c6a	მა სი მიორქ		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113816.mp3	e25ce25a37caf34663bcd731a355b2cb47ffae4126f54da72d825635bb0c3c5f	მამამისი პროფესიონალი აკორდეონისტი იყო, რომლემაც მარვინი, რვა წლის ასაკში, ჯულიარდის სკოლაში ფორტეპიანოს შესასწავლად გაუშვა.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113817.mp3	a4664105c3d6a8f728d780a475ce52dae46aa721742bd0fce0b058ae98aed90d	სად იმართება რაიანის წვეულება? – კითხულობს დანიელა.	general	0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113818.mp3	66adcfdbe5611896e9505e3f7dbc0fdf3408a52164ded2592be3f17511a82363	რუსეთი არ აპირებდა სრულად შეესრულებინა ნაკისრი ვალდებულებები.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113819.mp3	a2dee7b6d68706bd06e88116dfb45d8365a8e926c09860fbd8fb7f2c68544a63	ლეკვი ლომისა სწორია ძუ იყოს თუნდაც ხვადია.	automotive_transport	0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113844.mp3	6607c9b3c008c9424fcc307bb4524c0d8e3153b608838df82c9c64af5500ca3a	ზღვის ზღარბები ფსკერის ცხოველებია, მცოცავი ან გრუნტში ჩაფლული.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113845.mp3	657e2c90886b722d46e355a164a724943598917340bbb6fe457cb9b0f5f2f41f	პორტი ნახევარკუნძულის დასავლეთ სანაპიროზეა გაშენებული.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113846.mp3	644ffb55b101b25fece8f96a01eeb7cfaf1374ca281c030f96fb572001e340e0	ბაზალეთის ბრძოლაში დამარცხების შემდეგ გადაიხვეწა ოსმალეთში, სადაც თავი მოჰკვეთეს სააკაძესთან ერთად.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113847.mp3	621ba6b3acab97109533606433ed09dae797776071885f60e90f95f4dd630187	გუდისის ქედი რკალის ფორმისაა, მიმართულია სამხრეთისაკენ.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113848.mp3	e6df2c94252081d9f2b9e7eea243c58fbaba6feb851a01072a773b4614d04b6f	სანდენსის ფესტივალი იუტას შტატის ქალაქ პარკ სიტიში ოც იანვარს დაიწყო და ათი დღე გაგრძელდება.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113894.mp3	f4178b9a9a60727bfc7915e9b72baf6cca37c5f0cd64f2f9ea54bd92b692d031	გვაქვს სამი ასეული უცვლელად, ერთი ათეული და ოთხი ერთეული ასევე უცვლელად.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113895.mp3	deafcbc2652d034c0dbf42dad1c187e943ade5402f186915299c86b6f210d60b	ტელეფონში ცხვირჩარგული ადამიანები დიდი ხანია ჩვენი ყოველდღიური რეალობა გახდა და აღარავის უკვირს.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113896.mp3	64819fd03cc569565044d9a7231421a795b84be585a56508341de273fae83e30	აბიდოსის სიაში მოიხსენიება სახელით სენედი.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113897.mp3	64b2ead2111227816385949cb99196fbdee85b2dceda94299e4ffbff10895913	კომპანიის შტაბ-ბინა ქალაქ საფრანგეთის ქალაქ ტულუზაში მდებარეობს.		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113898.mp3	209b8439263617a6462a8cc04b0ddb463f8b229ee874b6d88afe235f9fe302fc	ჯანაი ჯანაია		0	0					ka	
f2db92181f7bd8249f81ef6e7d43ee39ffeeedd7d5626bf18191332e7164f36c48891391cd29c794bfe88ed54a353a2e6380c9b0134cbbcd3569fb5485ecd300	common_voice_ka_42113984.mp3	f3151a8ae2cf275d9f40d7279e727807be867305418fed227d1764704d70c8d7	და თურმე მივიღეთ სამი ასეული.		0	0					ka	
